ID, Start Lat, Start Lon, End Lat, End Lon, num of paths, num of overlaps
3573,40.716727988050756,-73.95891284105731,40.71727988982081,-73.95831884350595,1,71
3574,40.71727988982081,-73.95831884350595,40.71783495808769,-73.95772484595459,1,36
3575,40.77212938902071,-73.8775996240437,40.7719839164313,-73.87734257900736,1,481
3576,40.7719839164313,-73.87734257900736,40.772387551644165,-73.87703337990567,1,1537
3577,40.772387551644165,-73.87703337990567,40.77267849682298,-73.87680874489565,1,1921
3578,40.77267849682298,-73.87680874489565,40.772644969209544,-73.87644012741238,1,2017
3579,40.73664283163792,-73.86582994161166,40.73603374666051,-73.86551981118738,1,1921
3580,40.73603374666051,-73.86551981118738,40.73599258220179,-73.86549876329673,1,1921
3581,40.73599258220179,-73.86549876329673,40.73532482390087,-73.86515883054939,1,1921
3582,40.73532482390087,-73.86515883054939,40.73465985956773,-73.86481498624715,1,1921
3583,40.73465985956773,-73.86481498624715,40.73428248765206,-73.86462089861827,1,1921
3584,40.73428248765206,-73.86462089861827,40.73375144750814,-73.86434876615589,1,1921
3585,40.73375144750814,-73.86434876615589,40.73248857406874,-73.86369833045524,1,1921
3586,40.73248857406874,-73.86369833045524,40.731950828402134,-73.86342396281862,1,1921
3587,40.731950828402134,-73.86342396281862,40.7315006270595,-73.86415430599796,1,1921
3588,40.7315006270595,-73.86415430599796,40.73109512920145,-73.864481572758,1,1921
3589,40.73109512920145,-73.864481572758,40.73098746830942,-73.86454788292679,1,1921
3590,40.73098746830942,-73.86454788292679,40.730932147747254,-73.86458271439186,1,1921
3591,40.730932147747254,-73.86458271439186,40.73087738597864,-73.86461493815366,1,1921
3592,40.73087738597864,-73.86461493815366,40.730741599144224,-73.86423458600568,1,1921
3593,40.730741599144224,-73.86423458600568,40.730130465257105,-73.86294787070784,1,1921
3594,40.730130465257105,-73.86294787070784,40.72996152333829,-73.86247643521003,1,1921
3595,40.72996152333829,-73.86247643521003,40.72968585185004,-73.8617138682689,1,561
3596,40.72968585185004,-73.8617138682689,40.72916896780958,-73.8603517158408,1,561
3597,40.72916896780958,-73.8603517158408,40.72839503873278,-73.8581958902969,1,561
3598,40.72839503873278,-73.8581958902969,40.72811638701222,-73.85740948149733,1,561
3599,40.72811638701222,-73.85740948149733,40.72761198269453,-73.85605589723713,1,561
3600,40.72761198269453,-73.85605589723713,40.72732383148351,-73.85523037288853,1,561
3601,40.72732383148351,-73.85523037288853,40.72683954373389,-73.85389951289966,1,561
3602,40.72683954373389,-73.85389951289966,40.72642845794026,-73.85282271771482,1,561
3603,40.72642845794026,-73.85282271771482,40.72615111007134,-73.85218736944022,1,561
3604,40.72615111007134,-73.85218736944022,40.72593578828728,-73.85179602768561,1,561
3605,40.72593578828728,-73.85179602768561,40.724956968239475,-73.85240995554052,1,561
3606,40.724956968239475,-73.85240995554052,40.724551842910465,-73.85152389522322,1,561
3607,40.724551842910465,-73.85152389522322,40.72387290873839,-73.85090084040688,1,561
3608,40.72387290873839,-73.85090084040688,40.722580046711414,-73.85145646746732,1,561
3609,40.722580046711414,-73.85145646746732,40.722580046711414,-73.85145646746732,1,521
3610,40.722580046711414,-73.85145646746732,40.72223117326717,-73.85299389480785,1,541
3611,40.72223117326717,-73.85299389480785,40.7220128712508,-73.85347594738326,1,481
3612,40.7220128712508,-73.85347594738326,40.721873359126,-73.85309540897076,1,341
3613,40.721873359126,-73.85309540897076,40.72154367092722,-73.85327273279293,1,261
3614,40.72154367092722,-73.85327273279293,40.721179151263364,-73.85228273687399,1,241
3615,40.721179151263364,-73.85228273687399,40.72113202634004,-73.85213577416843,1,221
3616,40.72113202634004,-73.85213577416843,40.72080494584452,-73.85234085140394,1,201
3617,40.72080494584452,-73.85234085140394,40.72048643351688,-73.85254462478783,1,181
3618,40.72048643351688,-73.85254462478783,40.72016382336983,-73.85275081961045,1,141
3619,40.72016382336983,-73.85275081961045,40.72088354947158,-73.85472019437076,1,41
3620,40.75786096806513,-73.97362643421351,40.75848607179119,-73.97513461802455,1,261
3621,40.75848607179119,-73.97513461802455,40.75916481969874,-73.97674394346946,1,261
3622,40.75540488411646,-73.97948296322262,40.75677113436396,-73.98271167239648,1,21
3623,40.75677113436396,-73.98271167239648,40.75739009136088,-73.98225364794403,2,312
3624,40.78768452527414,-73.9750101933258,40.78648721694545,-73.97217543360983,1,886
3625,40.78648721694545,-73.97217543360983,40.78617261617271,-73.9714246013334,1,1154
3626,40.78617261617271,-73.9714246013334,40.78617261617271,-73.9714246013334,1,1025
3627,40.78617261617271,-73.9714246013334,40.78545605656779,-73.96971357546107,1,1199
